rain_true,rain_pred,wind_spd_true,wind_spd_pred,wind_dir_sin_true,wind_dir_sin_pred,wind_dir_cos_true,wind_dir_cos_pred,pressure_true,pressure_pred
0.012227339,0.93023235,-0.27729398,-0.4471939,0.41000262,-0.24574351,-0.91208434,0.17282405,-0.34900036,-0.22033265
0.0,0.81615114,-0.4714019,-0.3065417,0.23468971,-0.19197643,-0.97207034,0.12157663,-0.14881872,-0.19333655
0.13053612,0.75656545,-1.2769781,-0.2564824,-0.87487346,-0.07824502,-0.4843516,0.086106166,-0.24860953,-0.1949974
3.5862207,0.6541321,-1.45362,-0.20017844,-0.9995879,-0.04470577,0.028706722,0.1773772,-0.23528054,-0.17554715
0.0,0.8083879,-0.10979267,-0.41838184,0.77933794,-0.12522954,0.6266038,0.18291914,-0.1712094,-0.17218035
0.0032530902,0.71717954,0.036867116,-0.35330573,0.14418349,-0.114349775,-0.98955095,0.107800335,-0.37309742,-0.16330907
0.0,0.47911832,0.016173447,-0.19285515,-0.090719484,-0.088200666,0.9958765,-0.011145741,-0.355763,-0.19620287
0.0,0.68797576,-0.06826043,-0.28922838,-0.4112644,-0.1764909,0.91151613,0.05977787,-0.15326545,-0.21429238
3.0238647,0.5032353,-1.5117329,-0.17960533,-0.31250072,-0.06453539,-0.9499175,-0.07355432,-0.23414221,-0.19938478
2.6737554,0.51512986,-1.4366773,-0.19654834,0.10834637,-0.054369934,0.9941132,-0.12755516,-0.64143634,-0.23762032
0.0,0.52997327,0.110188305,-0.39239725,-0.1702095,-0.28320155,0.9854079,-0.14815089,-0.3294078,-0.2195541
0.0,0.85263056,0.060954608,-0.3732451,0.012158828,-0.20723641,0.9999261,-0.10465899,-0.123994365,-0.2102578
0.12666816,0.6656299,-1.2816147,-0.24933779,-0.76643693,-0.08653509,-0.64231956,0.008162364,-0.17341875,-0.18588063
2.597013,0.56923074,-1.1862502,-0.2157436,-0.99575686,-0.19050175,-0.09202301,-0.12910509,-0.56606895,-0.22801355
2.78456,0.55900854,-1.2879251,-0.12541962,-0.89883995,-0.13625574,-0.43827704,-0.021615714,-0.5322771,-0.22659737
1.4717959,0.4171029,-1.6686668,-0.13749108,-0.908479,-0.19097605,-0.41793048,0.054527864,-0.1367514,-0.17256427
0.0,0.7585204,-0.15535903,-0.31323937,-0.8087776,-0.20037287,0.5881147,-0.038475096,-0.10762612,-0.2043505
0.0,0.99171937,0.11486762,-0.38549808,-0.59656113,-0.18529683,0.80256766,0.036072083,-0.30942833,-0.22374168
0.52308095,0.66051704,0.46216825,-0.12829494,0.18820988,-0.12202076,0.98212886,0.063587815,-0.27565444,-0.20585671
0.20792194,0.6834868,0.12273112,-0.23732325,-0.68989336,-0.18253824,0.72391105,0.12659821,-0.07614008,-0.21461457
0.46608517,0.71705186,-1.5894067,-0.41504335,-0.687924,-0.27418825,-0.7257827,0.08427107,-0.14860563,-0.19700035
1.8394862,0.9420128,-1.2902157,-0.4654664,0.75611055,-0.2831301,0.6544439,0.034489423,-0.5913918,-0.23613548
2.7800422,0.9528246,-1.4128437,-0.4643694,-0.64309955,-0.30097303,0.7657826,-0.010396376,-0.62037355,-0.22222942
0.0,0.99713355,0.33144185,-0.60416,-0.72685444,-0.3586371,0.68679154,0.012479171,-0.28788435,-0.23510805
0.0,0.92421937,0.19994721,-0.5672413,-0.20080926,-0.35405347,0.97963035,0.12713303,-0.08825786,-0.25133792
0.07959138,0.678346,-1.3731248,-0.4524677,-0.77468705,-0.42999226,-0.63234484,0.08594254,-0.16366172,-0.22974026
0.0,0.66455615,0.57875603,-0.32513437,0.07619696,-0.3252394,0.9970928,0.15241265,-0.3191573,-0.23960379
0.0,0.4777179,0.25877258,-0.2470631,-0.70248437,-0.33910942,0.7116992,0.20392916,-0.11623921,-0.20598984
1.6051508,0.47315696,-1.3636109,-0.36025485,-0.91472477,-0.42953762,-0.40407753,0.12354641,-0.18428606,-0.1897085
2.4611146,0.97168946,-1.174717,-0.50482553,0.9991697,-0.19286826,-0.04074216,0.16743904,-0.6403345,-0.19491735
0.17717022,1.1312493,-1.236504,-0.5809806,-0.4360428,-0.22381452,0.89992595,0.16833808,-0.14645235,-0.24474028
1.1554551,0.6522325,-0.937146,-0.31749132,0.70883244,-0.32363597,0.70537686,0.15952821,-0.6386326,-0.21542343
0.0012151955,0.5691785,0.56603324,-0.27153257,-0.24141382,-0.298479,-0.97042227,0.16551462,-0.35078353,-0.21066031
0.0,0.6078876,0.3448006,-0.5025887,-0.75701404,-0.4436942,0.6533986,0.093459316,-0.15231217,-0.22896329
0.0,0.5175826,0.17998667,-0.30393055,-0.798618,-0.3226356,0.60183823,0.22871973,-0.15931593,-0.19287837
0.5782018,0.37372378,-1.2276341,-0.29757825,-0.83695537,-0.39188546,0.54727113,0.21518067,-0.20069356,-0.19898841
0.0,0.4343102,0.37253407,-0.40255702,-0.22231431,-0.46482298,-0.97497505,0.15349063,-0.3559256,-0.2113851
2.9281254,0.7115813,-0.88756377,-0.35657576,0.67107385,-0.2576315,0.7413905,0.1495834,-0.6425388,-0.20876923
0.14524953,0.82328415,-0.6498575,-0.47836962,-0.28135765,-0.5052164,-0.95960295,-0.39942324,-0.118913986,-0.27251077
0.45934746,0.9993868,-0.6781205,-0.53646415,-0.5236142,-0.4509478,-0.8519555,-0.35547417,-0.12078128,-0.27312508
0.89463913,1.1922184,-0.7603395,-0.5914959,-0.68907166,-0.3698477,-0.72469324,-0.2683389,-0.1532374,-0.26364884
1.7460344,0.96965563,-0.77879214,-0.47941276,-0.74772084,-0.466058,-0.6640132,-0.3875636,-0.16735145,-0.26662546
0.93326837,0.9684806,-0.6965633,-0.49535832,-0.6369756,-0.4605032,-0.770884,-0.36737525,-0.17268978,-0.26748127
0.0,0.99609053,-0.7369475,-0.5718567,-0.44599697,-0.45298246,-0.8950345,-0.31419158,-0.16924118,-0.24855265
2.2575002,0.82266295,-0.9805667,-0.4978828,-0.5462064,-0.4828919,-0.83765066,-0.34314746,-0.15627106,-0.22432178
3.0665028,0.722584,-0.7836434,-0.42600694,-0.7036014,-0.49688068,-0.71059483,-0.4035703,-0.16511968,-0.2471506
3.481173,0.5827507,-1.1821126,-0.4436911,-0.60111785,-0.49376765,-0.79916036,-0.4793219,-0.19224308,-0.25157884
2.2989862,0.5488807,-0.95124155,-0.43182957,-0.66982746,-0.49006245,-0.74251676,-0.41055053,-0.1814711,-0.21432808
0.0,0.29796982,0.0725985,-0.018827897,-0.3684491,-0.30001664,-0.9296479,0.03281662,-0.48745927,-0.17119709
0.0,0.37349322,1.5050789,-0.086013705,-0.9858611,-0.33914533,0.1675646,0.02891177,-0.36825085,-0.18883088
0.0,0.3546495,0.24842228,-0.06251232,-0.5223497,-0.30795833,-0.85273135,-0.018282607,-0.5005892,-0.18000272
0.0,0.3863261,1.6074396,-0.021896306,-0.8564924,-0.35660857,-0.51615965,-0.03237371,-0.3830445,-0.21637371
0.0,0.49740347,1.7605758,-0.038754586,-0.9467135,-0.32842135,-0.32207686,0.029700786,-0.4048038,-0.2394414
3.2006874,0.4973637,0.08063044,-0.00078612193,0.16384251,-0.25661096,0.9864865,0.088300906,-0.38045275,-0.2265468
0.0,0.4712731,1.9186778,0.02985221,-0.26301017,-0.27985,-0.9647931,0.008990586,-0.39337745,-0.21660504
0.0,0.48915717,-0.9834237,-0.05630054,0.19577499,-0.32544366,-0.9806488,-0.046668157,-0.17981128,-0.19819868
0.22454426,0.4472827,-0.36064768,-0.071898445,0.09694598,-0.32617798,0.9952896,-0.089197844,-0.33540782,-0.19925287
0.0,0.42955896,0.44600326,-0.03143165,-0.40928614,-0.38223553,-0.9124061,-0.056644112,-0.4739559,-0.21163613
0.0,0.38511854,2.1071906,-0.07752757,-0.258524,-0.37681866,-0.96600485,-0.083468735,-0.35200036,-0.19180074
1.7551521,0.40067235,-1.3563913,-0.05117887,-0.48221245,-0.4161577,-0.8760543,-0.08309458,-0.1634879,-0.22564963
1.1073353,0.40269092,-1.0016085,0.0025122762,-0.04109093,-0.38017383,0.9991554,-0.10818675,-0.3099947,-0.22969586
2.1087072,0.5921265,-0.3852612,-0.005909819,-0.9853697,-0.34104294,0.17043062,-0.010844752,-0.280589,-0.2100712
3.0296032,0.5327739,-1.1787182,0.086467385,-0.9922345,-0.242122,0.12438081,-0.099487066,-0.1264953,-0.23051089
0.0,0.5559602,0.54241896,0.014155742,-0.69054586,-0.18947741,0.7232886,-0.17561764,-0.4201145,-0.21282998
0.0,0.4670718,0.9816449,-0.013489816,-0.41151437,-0.24952003,-0.9114033,-0.050931692,-0.5778194,-0.1871644
0.0,0.48226002,1.9883492,-0.024578791,-0.87535906,-0.19178781,-0.48347336,-0.10191086,-0.29893112,-0.19635299
0.0,0.4900811,0.4464061,0.074924916,-0.4670041,-0.121172585,-0.8842552,-0.10602337,-0.59199125,-0.22008726
0.0,0.5387097,0.14091209,-0.091285184,-0.6864955,-0.30465326,0.72713405,-0.1873694,-0.44069228,-0.19886771
0.0,0.5235882,1.5958589,-0.10643999,-0.8889572,-0.27444237,-0.4579903,-0.057068303,-0.32380033,-0.20567557
2.1767359,0.6111939,-1.2579808,-0.047633607,-0.6691306,-0.18963763,0.7431448,-0.020399347,-0.126114,-0.22758001
2.7959394,0.7977137,-0.295961,-0.20929876,-0.9449489,-0.30663285,0.3272179,-0.09893602,-0.2948937,-0.21779823
0.0,0.6821959,0.111479595,-0.1468944,-0.32738283,-0.33467856,-0.9448918,-0.0011000931,-0.59667295,-0.2497532
0.0,0.5752262,-0.17293918,-0.14531934,0.029186487,-0.3507929,0.999574,-0.14342135,-0.44843286,-0.18222558
0.0,0.5541619,1.3115431,0.013036177,0.13547781,-0.2817028,0.99078035,-0.051200718,-0.33340594,-0.19333968
1.8624068,0.52386403,-1.1946838,0.05444055,-0.5521795,-0.21067432,0.8337252,-0.0431488,-0.12757756,-0.18208185
2.9987853,0.39038676,0.059815798,-0.051443342,-0.9289776,-0.36506507,0.37013593,-0.043572634,-0.2923367,-0.19533208
1.9803172,0.33824444,-0.018238762,0.011536915,-0.9829995,-0.2915329,0.18360823,-0.045831487,-0.2628133,-0.1951316
1.7000481,0.54733753,-1.5293139,-0.079793185,-0.722927,-0.29222047,0.69092447,0.0047203004,-0.09142048,-0.19891664
1.2044034,0.6424771,0.94467854,-0.08026034,-0.6483026,-0.2914743,0.76138276,-0.02730921,-0.30936664,-0.21049273
0.3262582,0.5696939,-0.36108434,-0.10746196,-0.05978549,-0.3323306,0.99821126,-0.15001881,-0.42704087,-0.18570676
0.5240369,0.6208868,-0.031163596,-0.123716906,-0.012391521,-0.2908502,-0.9999232,0.014969647,-0.58011794,-0.23980361
0.0,0.46302873,0.08588854,-0.018513653,0.054078814,-0.23072803,-0.99853665,0.10829035,-0.47297794,-0.19630578
0.0,0.67302024,0.061328918,-0.20123816,-0.11563063,-0.3104935,-0.9932923,0.12066713,-0.5931447,-0.21140441
0.0,0.828509,-0.23787068,-0.13870814,-0.85257936,-0.22169092,0.5225978,0.14618704,-0.44024256,-0.23365533
0.0,0.6913267,1.1740735,-0.11796826,0.073151164,-0.31795678,0.9973209,0.08582194,-0.32395172,-0.22723895
1.657883,0.8046705,-1.3463154,-0.18041481,0.23270988,-0.26790914,0.9725462,0.10595674,-0.11460183,-0.23330674
1.5369602,0.72210944,0.15072095,-0.18262628,-0.99682766,-0.29628828,-0.079590015,0.13227281,-0.2727834,-0.20529559
0.0,0.80051565,0.34683883,-0.28971562,0.14280169,-0.33177197,-0.98975134,0.13646357,-0.5855219,-0.23524317
0.0,0.71509993,-0.09715368,-0.24503353,0.9873696,-0.29874966,-0.1584338,0.11126737,-0.42804405,-0.21261317
0.0,0.5786007,1.2091359,-0.15468755,0.6752202,-0.26939613,0.73761624,0.018501773,-0.3050657,-0.20140919
1.2213284,0.6179008,-1.366414,-0.1851963,-0.9367333,-0.25897732,0.3500439,0.049193434,-0.12454951,-0.18718338
0.7520153,0.4767769,-0.032591477,-0.17205295,-0.99997866,-0.32435468,0.0065324716,0.057311326,-0.27594602,-0.20501941
0.19738716,0.4467609,-0.24638754,-0.027727414,-0.90684795,-0.16624922,-0.42145792,0.07902768,-0.29105258,-0.21611047
1.453874,0.5877097,-1.2334743,-0.118273705,-0.5378883,-0.11985894,-0.84301615,0.1747944,-0.14538693,-0.18420422
0.0,0.56264555,-0.07835554,-0.13993436,0.04640908,-0.22188148,-0.9989225,0.114164464,-0.61035573,-0.17436329
0.0,0.5106392,-0.3268548,-0.030564297,-0.18051915,-0.1216161,-0.98357147,0.013740376,-0.4585544,-0.16748792
0.0,0.51953185,1.0688852,-0.06434895,0.69619477,-0.081772484,0.71785295,-0.0082722455,-0.34046575,-0.18918705
0.0,0.4715714,0.10613381,0.074698195,-0.18326509,0.03218105,-0.9830635,0.069209576,-0.47493553,-0.19617236
0.0,0.5336181,1.6374127,-0.08802205,-0.6322998,-0.12637419,0.7747238,0.09662888,-0.3492751,-0.19170105
3.0785186,0.49659184,-1.1920965,-0.027262744,-0.3864695,-0.13773265,0.9223022,0.10845493,-0.12735325,-0.19232401
3.0963616,0.43689215,-0.7032082,-0.0823528,-0.78631926,-0.2289527,0.6178204,0.031018287,-0.28151426,-0.19409302
0.0,0.60234576,0.23768198,-0.1940023,0.13182388,-0.2751377,0.99127316,-0.08673403,-0.4569467,-0.19973144
0.0,0.4936591,1.8666116,-0.18212454,-0.97690594,-0.28238747,0.21366982,-0.15727672,-0.3330807,-0.18887666
0.6741518,0.4822551,-1.4125967,-0.2340574,0.34420598,-0.34402874,-0.93889415,-0.2168644,-0.12675886,-0.21365172
0.019285666,0.38321963,-0.7722473,-0.020399269,-0.60304886,-0.12939802,0.7977042,-0.02843526,-0.27043948,-0.1889916
0.0,0.36388126,-1.3053381,-0.05079091,-0.94198424,-0.13056329,-0.3356571,-0.091145724,-0.0612466,-0.17434481
0.0,0.34600422,1.5865358,0.005614806,-0.20861585,-0.18020704,-0.97799766,0.045832887,-0.30113485,-0.18117937
0.0,0.6196844,-0.55521655,-0.08780724,-0.95487934,-0.18735695,-0.29699397,0.042713583,-0.22471042,-0.1874277
0.0,0.77296793,0.64866185,-0.09260914,-0.22461092,-0.13610482,-0.9744485,0.011602119,-0.5860445,-0.21560207
0.0,0.593581,0.22244327,0.00060402974,-0.99232113,-0.08384398,0.12368807,0.11051368,-0.4249403,-0.20443368
0.0,0.5525717,0.5372448,0.01229804,-0.3056953,-0.20573735,-0.95212936,0.048238702,-0.5671574,-0.19857612
0.0,0.6748475,0.18863939,-0.17998652,-0.979505,-0.21543002,0.20141985,-0.019622952,-0.4092982,-0.18625003
0.0,0.528825,1.8203698,-0.19024591,-0.28481013,-0.2847978,-0.95858395,0.08571566,-0.28584325,-0.18776056
1.2620633,0.4228326,-1.7256107,-0.20129135,-0.513691,-0.35322198,0.85797524,0.025809333,-0.029934397,-0.19584396
1.7972275,0.39208192,-1.0450225,-0.087724656,-0.9992911,-0.27197313,0.03764658,0.009871542,-0.18532345,-0.1907036
0.003409527,0.39234564,0.800183,-0.1787661,-0.42040247,-0.3624272,-0.9073377,-0.029404104,-0.41577992,-0.18324551
0.0,0.38236818,1.1241167,-0.18732804,-0.42633194,-0.3878897,-0.90456676,-0.10583398,-0.5351751,-0.1667729
0.0,0.375278,0.62447906,-0.14483672,-0.9945765,-0.36937973,-0.10400772,-0.057692155,-0.37571722,-0.17535996
0.0,0.30515057,2.3326218,-0.09650464,-0.40741417,-0.34041062,-0.91324353,-0.1282537,-0.25657776,-0.17064866
0.19148374,0.26911506,-1.6129184,-0.097215384,-0.9671274,-0.42327777,0.2542925,-0.039448485,-0.04054376,-0.14326796
0.28573084,0.30224445,-0.9911782,-0.072258055,-0.87228274,-0.37562057,-0.4890019,-0.10122526,-0.19403748,-0.14677665
0.34397182,0.3773127,-0.4770239,-0.13953513,-0.8952554,-0.36016035,-0.4455534,-0.0063967556,-0.20808423,-0.1564328
1.5526174,0.42406213,-1.3303049,-0.15131544,-0.5422216,-0.37657732,-0.84023553,-0.07114835,-0.05392883,-0.17402604
0.0,0.39259195,1.9382551,-0.12534238,-0.34542105,-0.3645744,-0.93844783,-0.12660488,-0.2663404,-0.16032273
0.0,0.40682328,0.98345435,-0.17708537,-0.5276231,-0.4216406,-0.84947854,-0.17332205,-0.54289377,-0.1825887
0.0,0.39252964,0.5812406,-0.17552912,-0.52740073,-0.45533717,-0.84961665,-0.11528367,-0.42108348,-0.17425811
0.0,0.38621125,0.49971953,-0.07341166,-0.98846304,-0.39541784,-0.1514621,-0.12224746,-0.38447276,-0.19115517
2.877374,0.33097678,-1.0990359,-0.12865585,-0.7445738,-0.41439012,-0.6675402,-0.0837602,-0.07487279,-0.16015002
0.0,0.34896383,2.1900814,-0.20233679,-0.32210046,-0.49196562,-0.9467055,-0.12321824,-0.29020026,-0.1852246
3.0743299,0.37044486,-0.45673895,-0.15311092,-0.88240856,-0.41429397,-0.47048393,-0.14949536,-0.22826557,-0.18295178
0.0,0.5056464,1.2246499,-0.258347,-0.52205205,-0.4726608,-0.8529136,-0.24913377,-0.5750241,-0.18710369
0.0,0.45235878,0.88925195,-0.15925616,-0.46684974,-0.44379056,-0.88433665,-0.24395213,-0.45845118,-0.1857624
0.0,0.46742082,0.7039581,-0.14616218,-0.6459019,-0.43257052,0.7634204,-0.23393866,-0.4131057,-0.18706518
0.0,0.3886242,0.688691,-0.17896083,-0.47424188,-0.47759363,-0.8803946,-0.21314079,-0.44763324,-0.16369617
0.0,0.37033918,2.3790069,-0.17894198,-0.30149636,-0.49888226,-0.9534673,-0.12829366,-0.32325077,-0.19238666
2.3701746,0.5947433,-1.087481,-0.19085509,-0.9185154,-0.46053085,0.3953852,-0.22472197,-0.039326936,-0.18649778
2.491757,0.45393243,-0.06388542,-0.07504578,-0.88505876,-0.4232615,-0.46547937,-0.23758438,-0.19985244,-0.2016367
0.3140416,0.7546213,-1.207524,-0.12604949,-0.8240471,-0.4317734,0.5665213,-0.28924224,-0.089878425,-0.22175068
0.0,0.5382866,0.46860367,-0.07188052,-0.41945207,-0.39354107,-0.9077775,-0.2255218,-0.4577166,-0.18147355
0.0,0.5756015,2.0524938,-0.06274855,-0.25409558,-0.3922052,-0.9671791,-0.29698592,-0.33148816,-0.21416545
1.688624,0.47329453,-0.22484934,-0.09612635,-0.99404275,-0.4004688,-0.108990796,-0.14253914,-0.24803196,-0.20124358
0.028440366,0.8063066,-1.1168014,-0.1505802,0.026547702,0.2429865,0.99964756,0.062259406,-0.4601609,-0.3563384
0.070773,0.6955502,-0.68348545,-0.10878107,0.50939816,0.25267684,0.860531,0.03225386,-0.49625295,-0.3443851
0.3776664,0.67605996,-0.46648672,-0.1808491,0.7939373,0.22087014,0.60799956,0.067552835,-0.4973464,-0.32355088
1.2557178,0.618701,-0.50237155,-0.16784132,0.7635284,0.17415297,0.64577425,0.14797565,-0.49006677,-0.3149301
1.4737076,0.5736632,-0.8609485,-0.17750743,0.6249191,0.18093988,0.78068954,0.14233714,-0.4894976,-0.32182047
0.12796962,0.518243,-0.99596214,-0.17841238,0.7150067,0.22325832,0.6991176,0.073082075,-0.50371593,-0.3068027
0.00076264836,0.57871455,-0.81747663,-0.26507118,0.63208,0.17363012,0.7749031,0.18540049,-0.4931778,-0.2866688
0.04837034,0.5585827,-0.9117659,-0.318944,0.9992213,0.15987939,-0.039456014,0.15897188,-0.49472266,-0.2880472
1.484483,0.468976,-0.472095,-0.3138685,0.8128848,0.061319795,-0.5824245,0.23281483,-0.5215556,-0.2597398
1.8173953,0.3466632,-0.29903898,-0.28849182,0.6725767,0.06594458,-0.7400274,0.29766935,-0.520304,-0.24540725
0.010388583,0.3663362,-0.066848174,-0.5645093,-0.12914175,-0.21767938,0.99162614,0.4870899,-0.3234863,-0.19450709
0.012951304,0.3108585,-0.28507066,-0.48233584,0.17334738,-0.19356513,0.9848607,0.4925969,-0.03554749,-0.18019196
0.9168384,0.33154288,-0.054243065,-0.5474245,0.4994385,-0.27948585,0.86634934,0.45093504,-0.34267512,-0.1812113
0.0,0.35136488,-0.53589195,-0.5629683,0.25363132,-0.30782953,0.96730095,0.44890368,-0.029098881,-0.17999947
0.0049389424,0.3762469,-0.36162266,-0.58258665,0.018723795,-0.32210305,0.9998247,0.43424186,-0.3348807,-0.1840834
0.23874247,0.30657265,-0.75160843,-0.57813036,-0.5176724,-0.34891558,0.8555789,0.4470364,-0.03075309,-0.19086277
0.025826083,0.26252615,-0.5313856,-0.5677164,-0.42135242,-0.3514247,0.906897,0.44382906,-0.33925456,-0.19024178
0.20483634,0.2430042,-0.206724,-0.5103934,0.017299714,-0.34410754,0.99985033,0.41920066,-0.3217536,-0.19164637
0.37839887,0.23598558,-0.47801208,-0.4836633,-0.443912,-0.31366923,0.89607036,0.45130992,-0.01676802,-0.20156994
1.9545276,0.23163423,-0.30600628,-0.43422204,-0.68403804,-0.24921107,0.72944635,0.46547654,-0.29530308,-0.18660408
1.5683014,0.29323637,-0.3964194,-0.38917458,-0.94797695,-0.19031465,0.31833893,0.4812448,0.00962081,-0.18333954
0.09502721,0.28550532,-0.55046755,-0.39739737,-0.8035843,-0.20569658,0.595191,0.46489358,0.014589043,-0.18109185
0.13263682,0.30105716,-0.57628983,-0.43519136,-0.718794,-0.22080642,0.69522315,0.48143548,-0.2897012,-0.19445199
0.007331253,0.29389453,-0.7140348,-0.45294574,-0.86011946,-0.27515027,0.5100926,0.43744686,0.03261711,-0.18597186
0.07245235,0.2673271,-0.46048597,-0.4405525,-0.70897096,-0.28667733,0.7052377,0.44545153,-0.27415723,-0.19135863
0.001608032,0.27796715,-0.81553155,-0.4283146,-0.8580761,-0.26291758,0.5135225,0.45259327,0.05063957,-0.1881865
0.0044722543,0.29811263,-0.63064915,-0.48133186,-0.12734592,-0.3247379,0.99185836,0.4238569,-0.25642636,-0.19531614
0.07904627,0.43897256,-0.6766504,-0.4618447,-0.9962194,-0.31807935,0.0868732,0.40676144,0.047061995,-0.19995996
0.034324486,0.46118122,-0.65285546,-0.45804623,-0.8566162,-0.36519,0.5159541,0.34763926,-0.2637161,-0.20186627
0.0,0.37083456,-0.64456266,-0.47483352,-0.3971479,-0.4370006,0.91775465,0.3378408,0.008190901,-0.21346104
0.0,0.35512415,-0.5260931,-0.47922233,0.1135717,-0.46832857,0.9935298,0.29495767,-0.30074793,-0.22025639
0.0,0.34388664,-0.869185,-0.50840884,0.00047996553,-0.47390005,0.9999999,0.28235957,0.009833895,-0.2011993
0.0,0.33654344,-0.824753,-0.49547824,-0.121219695,-0.4632505,0.9926257,0.29362094,-0.29560587,-0.20268774
0.0,0.28824142,-0.40652114,-0.49225143,-0.12357983,-0.5035996,0.99233466,0.2597743,0.011723618,-0.19830823
1.5894439e-05,0.25961298,-0.2721517,-0.46698508,-0.17156066,-0.4626052,0.9851736,0.3171001,-0.29960963,-0.20992208
0.0030629565,0.2649805,-0.24506065,-0.46696535,0.10698301,-0.49006405,0.99426085,0.25711316,-0.31642085,-0.20049438
0.011573555,0.2538873,-0.44450697,-0.4563088,0.090045944,-0.5134428,0.9959376,0.25444514,-0.008839034,-0.19971219
0.0,0.22120231,-0.5640132,-0.4416747,0.15085106,-0.47105056,0.9885565,0.27919564,-0.00840165,-0.17586666
3.1788626e-05,0.21454296,-0.46690205,-0.43426967,-0.06281229,-0.43195245,0.99802536,0.3116001,-0.3189947,-0.18050492
0.0625371,0.23374537,-0.14020056,-0.42776492,0.033286005,-0.39999732,0.99944586,0.31929806,-0.008255855,-0.1642783
0.109194,0.24423003,-0.1285399,-0.47044763,-0.076632015,-0.41140443,0.99705946,0.33565834,-0.31584328,-0.176296
0.0,0.23419085,-0.458739,-0.47147432,-0.6954583,-0.39805707,0.7185664,0.35620868,-0.017956806,-0.17527205
0.009483683,0.2166636,-0.14781713,-0.43359825,-0.3162641,-0.38354993,0.94867116,0.3632251,-0.32436106,-0.1825873
0.6174887,0.23114741,-0.6673177,-0.4065136,-0.36420637,-0.3511391,0.9313183,0.37566644,-0.0033268752,-0.18282142
0.29104385,0.21805811,-0.3513853,-0.4177981,-0.26035705,-0.33205765,0.9655124,0.3925025,-0.30954048,-0.17550549
1.0500163,0.2206119,-0.3821842,-0.45012,-0.40400437,-0.3175946,0.9147571,0.41608912,-0.002435285,-0.17569578
0.5861858,0.20881823,-0.15602359,-0.4392655,-0.4283438,-0.29646656,0.90361583,0.43168768,-0.30873862,-0.17920971
0.0014116334,0.20188078,-0.3617147,-0.40219462,-0.3342387,-0.27572685,0.94248843,0.43775058,0.001669395,-0.17906037
0.04424265,0.20521528,-0.251414,-0.4046008,-0.1755815,-0.28531286,0.9844649,0.43518066,-0.30359653,-0.18733567
0.0,0.20092103,-0.46938485,-0.43645588,0.25092912,-0.32772052,0.9680055,0.4166136,-0.018192321,-0.18311736
0.0,0.1799453,-0.45580304,-0.41563842,0.379658,-0.30024958,0.9251269,0.4483319,-0.32620594,-0.18211296
0.0,0.13516687,1.8463222,0.2981554,0.8539143,-0.2560517,-0.52041364,0.03204167,-0.008844641,0.030296601
0.0,0.14408576,2.2501118,0.5345763,0.8150267,-0.14333716,-0.5794234,-0.088982984,-0.36238542,0.067157336
0.0,0.42421246,-0.5943377,0.40465978,0.9748245,-0.12114949,-0.22297364,-0.073404,-0.37307328,-0.06279973
0.0,0.24710354,1.7554612,0.012310468,0.6745762,-0.24988544,-0.7382052,-0.14650083,-0.02140541,-0.06604325
0.0,0.29176602,0.12420745,0.2836413,0.7716801,-0.26896915,-0.6360109,0.04588689,-0.035597958,-0.16035467
0.0,0.19561493,-0.49624902,0.18365932,0.99998486,-0.30172315,0.0054977597,0.13860911,0.63584244,-0.17790908
0.0,0.16881573,-0.9963184,0.32234043,0.8610972,-0.14730999,-0.5084404,0.11622992,-0.16801874,-0.0766136
0.0,0.18301505,-1.0320914,0.25801715,0.8409328,-0.25482604,-0.5411396,-0.02812475,0.24876888,-0.088176616
0.0,0.19866425,-1.1630902,0.59233886,0.78752697,-0.023049109,0.6162802,-0.008209735,0.09054244,-0.09367994
0.0,0.19065058,-0.35152972,0.58282,0.68180686,0.092732035,-0.7315322,0.024426192,0.48468703,-0.14943984
0.0,0.13425091,-1.154905,0.1618958,0.48898286,0.16088167,0.8722934,0.034208,0.37131488,-0.11971789
0.0,0.14446634,-0.5423783,0.54140246,0.8225661,0.14351958,-0.56866956,-0.05625367,-0.5104831,-0.065450534
0.0,0.09937851,-0.4416332,0.2975606,-0.27748233,0.20190668,0.96073073,-0.040227994,0.6172592,-0.0822838
0.0,0.101405755,-0.48673508,0.026365329,0.8050362,0.1927832,0.5932257,0.042304434,0.61217886,-0.11696302
0.0,0.1032013,-1.2528551,-0.09722549,-0.37183368,0.17871395,0.92829937,-0.08509284,-0.21677583,-0.11171018
0.0,0.08304478,-1.285159,-0.20391268,-0.22825377,0.18621996,0.9736017,-0.09477228,-0.48302937,-0.07835395
0.0,0.018911444,-1.569336,-0.19514498,-0.43003845,0.143903,0.9028106,0.04015115,-0.097499,0.043642484
0.0,0.056540325,-1.4248967,-0.016267557,-0.5118555,0.20559219,0.8590716,-0.046749145,0.31225124,0.022360472
0.0,0.01990389,-0.90051556,-0.1447933,-0.9936825,0.19675851,0.11222772,0.12489484,0.65171725,0.10378349
0.0,0.04148414,-0.82770014,-0.18570328,-0.9984151,0.26988223,0.056278933,-0.04143414,0.5193469,0.06373645
0.0,0.000752382,-0.7835465,-0.19895467,-0.8404011,0.13921362,0.54196495,0.13480303,0.5653115,0.17480746
0.0,0.0054719374,-1.0428599,-0.023275364,-0.64348924,0.2696439,0.7654551,0.19455266,0.3057914,0.23506594
0.0,0.022546403,-0.40581006,-0.1834353,0.9590054,0.11680936,-0.28338775,0.20296493,0.17600054,0.20279184
